;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
1150;hh.ru;30000;60000;;PHP разработчик;https://spb.hh.ru/vacancy/38620503?query=php; Вебпрактик;https://hh.ru/employer/726289;Ростов-на-Дону;руб.
1151;hh.ru;120000;;;Веб-разработчик;https://spb.hh.ru/vacancy/38589516?query=php;ООО Ламобайл;https://hh.ru/employer/4536404;Москва, Домодедовская;руб.
1152;hh.ru;;;;PHP-разработчик;https://spb.hh.ru/vacancy/38111193?query=php; Aventus Group (ООО «МКК КапиталЪ-НТ»);https://hh.ru/employer/4448058;Москва;
1153;hh.ru;;;;Программист PHP (Symfony 4);https://spb.hh.ru/vacancy/38732731?query=php;ООО Оулс Груп;https://hh.ru/employer/4428667;Минск;
1154;hh.ru;35000;;;Junior Web-программист;https://spb.hh.ru/vacancy/38637387?query=php;ООО ИнСистем;https://hh.ru/employer/1748732;Брянск;руб.
1155;hh.ru;;;;Backend-разработчик на PHP / PHP developer;https://spb.hh.ru/vacancy/38169851?query=php; Win Pay;https://hh.ru/employer/2024615;Москва, Дмитровская;
1156;hh.ru;;;;PHP-программист 1С Битрикс;https://spb.hh.ru/vacancy/38770141?query=php; Кенгуру;https://hh.ru/employer/2146;Екатеринбург;
1157;hh.ru;20000;40000;;HTML-верстальщик-программист;https://spb.hh.ru/vacancy/37131350?query=php;ООО ПО;https://hh.ru/employer/2883509;Сыктывкар;руб.
1158;hh.ru;90000;160000;;Веб-разработчик ( full stack);https://spb.hh.ru/vacancy/36720959?query=php;ООО Метрика Недвижимость;https://hh.ru/employer/2462430;Тюмень;руб.
1159;hh.ru;70000;;;Full-stack web developer (PHP/JS-программист);https://spb.hh.ru/vacancy/38702792?query=php; DIRECTsoft;https://hh.ru/employer/1755929;Воронеж;руб.
1160;hh.ru;30000;;;Веб-программист PHP, JS;https://spb.hh.ru/vacancy/37630104?query=php;ООО ЭВРИСОФТ;https://hh.ru/employer/1705003;Иркутск;руб.
1161;hh.ru;;;;PHP developer;https://spb.hh.ru/vacancy/38649574?query=php; Andersen;https://hh.ru/employer/851604;Казань;
1162;hh.ru;70000;150000;;Программист PHP / Разработчик PHP;https://spb.hh.ru/vacancy/38545068?query=php; Номинатор;https://hh.ru/employer/187375;Москва, Деловой центр и еще 3 ;руб.
1163;hh.ru;;;;PHP-разработчик;https://spb.hh.ru/vacancy/38698743?query=php; Nazarbayev University;https://hh.ru/employer/734745;Нур-Султан;
1164;hh.ru;;160000;;PHP frontend программист;https://spb.hh.ru/vacancy/38602030?query=php;ООО Техноконсалт;https://hh.ru/employer/3772172;Москва, Ясенево;руб.
1165;hh.ru;60000;;;Веб-разработчик;https://spb.hh.ru/vacancy/38691562?query=php; Глобал Амбассадор;https://hh.ru/employer/1282061;Екатеринбург;руб.
1166;hh.ru;;;;PHP-разработчик;https://spb.hh.ru/vacancy/38170698?query=php; Aventus Group (ООО «МКК КапиталЪ-НТ»);https://hh.ru/employer/4448058;Краснодар;
1167;hh.ru;;;;PHP разработчик / Frontend;https://spb.hh.ru/vacancy/38674407?query=php;ООО Ю Би Эс Технологии;https://hh.ru/employer/3914876;Нижний Новгород, Горьковская;
1168;hh.ru;;;;PHP (Laravel) разработчик;https://spb.hh.ru/vacancy/38361692?query=php;ООО Стрим;https://hh.ru/employer/939343;Москва;
