;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
1765;hh.ru;;;;Старший специалист сопровождения микросервисов;https://spb.hh.ru/vacancy/38879421?query=java; Банк Хоум Кредит;https://hh.ru/employer/1496;Москва, Белорусская;
1766;hh.ru;;190000;;Инженер DevOps (системный администратор);https://spb.hh.ru/vacancy/38458859?query=java; ivi;https://hh.ru/employer/136929;Москва, Дмитровская;руб.
1767;hh.ru;;;;Senior Java Developer (проект Цифровая ипотека);https://spb.hh.ru/vacancy/37945041?query=java; Техносерв Консалтинг;https://hh.ru/employer/1060266;Москва, Сретенский бульвар и еще 2 ;
1768;hh.ru;;;;Developer (Salesforce);https://spb.hh.ru/vacancy/38250339?query=java; CT Consulting;https://hh.ru/employer/3818429;Москва, Павелецкая;
1769;hh.ru;;;;Специалист по системам IDM;https://spb.hh.ru/vacancy/36752155?query=java; Банк ВТБ (ПАО);https://hh.ru/employer/4181;Москва, Крестьянская застава и еще 1 ;
1770;hh.ru;;;;Senior QA engineer (Java) в команду Trade Finance;https://spb.hh.ru/vacancy/35846638?query=java; Райффайзенбанк;https://hh.ru/employer/4023;Москва;
1771;hh.ru;;;;Senior (Tech lead) Android разработчик;https://spb.hh.ru/vacancy/38810403?query=java; ГК «ХайТэк»;https://hh.ru/employer/2262181;Москва, Текстильщики;
1772;hh.ru;;;;Специалист по Автоматизированному тестированию;https://spb.hh.ru/vacancy/37732740?query=java;ООО Ростелеком Информационные Технологии;https://hh.ru/employer/3144945;Москва, Таганская;
1773;hh.ru;;;;Java-разработчик (Обработка документов);https://spb.hh.ru/vacancy/38306657?query=java; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва;
1774;hh.ru;60000;120000;;Python - Преподаватель по программированию;https://spb.hh.ru/vacancy/38783661?query=java;ООО Академия Шаг;https://hh.ru/employer/4037398;Москва;руб.
1775;hh.ru;;;;Разработчик (Data);https://spb.hh.ru/vacancy/38816419?query=java; Tele2;https://hh.ru/employer/4219;Москва, Румянцево;
1776;hh.ru;;;;Архитектор (Java);https://spb.hh.ru/vacancy/37500741?query=java; Банк ВТБ (ПАО);https://hh.ru/employer/4181;Москва;
1777;hh.ru;;;;Разработчик банковских систем;https://spb.hh.ru/vacancy/38836711?query=java; QIWI;https://hh.ru/employer/3125;Москва, Чертановская;
1778;hh.ru;;;;Тест-менеджер (QA);https://spb.hh.ru/vacancy/38350768?query=java;ПАО «МТС»,IT;https://hh.ru/employer/3776?dpt=mts-3776-it;Москва, Технопарк;
1779;hh.ru;;;;Тестировщик ПО;https://spb.hh.ru/vacancy/38790099?query=java; ВСК, САО;https://hh.ru/employer/1439;Москва, Крылатское;
1780;hh.ru;;;;Разработчик PL/SQL;https://spb.hh.ru/vacancy/38777384?query=java; Группа компаний «БПЦ»;https://hh.ru/employer/2722;Москва;
1781;hh.ru;200000;;;Senior Software Developer (WebStorm);https://spb.hh.ru/vacancy/38828586?query=java; JetBrains;https://hh.ru/employer/9281;Москва, Белорусская;руб.
1782;hh.ru;;;;Middle SDET в Сертификационные системы;https://spb.hh.ru/vacancy/38306001?query=java;АО Национальная система платежных карт;https://hh.ru/employer/1654251;Москва, Новокузнецкая и еще 2 ;
1783;hh.ru;230000;;;Senior Front-end Developer (JavaScript, React);https://spb.hh.ru/vacancy/38788552?query=java; HeadHunter::Frontend;https://hh.ru/employer/1455?dpt=hh-1455-Frontend;Москва, Алексеевская;руб.
