;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
148;hh.ru;170000;;;Senior Kotlin / Java разработчик;https://spb.hh.ru/vacancy/38586547?query=ruby; Эквид;https://hh.ru/employer/1147526;Самара, Алабинская;руб.
149;hh.ru;;;;Инженер (информационная безопасность);https://spb.hh.ru/vacancy/38188138?query=ruby; Angara Technologies Group;https://hh.ru/employer/1911403;Москва, Парк Победы;
150;hh.ru;150000;;;Senior Kotlin / Java разработчик;https://spb.hh.ru/vacancy/35172686?query=ruby; Эквид;https://hh.ru/employer/1147526;Ульяновск;руб.
151;hh.ru;;220000;;Lead/Senior Backend Developer;https://spb.hh.ru/vacancy/38757275?query=ruby; Ведомости;https://hh.ru/employer/2152292;Москва;руб.
152;hh.ru;;;;Разработчик NetSuite;https://spb.hh.ru/vacancy/38647104?query=ruby; DBI;https://hh.ru/employer/77301;Ростов-на-Дону;
153;hh.ru;100000;;;Middle Kotlin / Java разработчик;https://spb.hh.ru/vacancy/38553703?query=ruby; Эквид;https://hh.ru/employer/1147526;Ульяновск;руб.
154;hh.ru;180000;250000;;Java Developer;https://spb.hh.ru/vacancy/38773320?query=ruby; NOMIA;https://hh.ru/employer/2784276;Москва;руб.
155;hh.ru;;;;Программист-стажер;https://spb.hh.ru/vacancy/38890195?query=ruby;ООО Максимастер;https://hh.ru/employer/224897;Тула;
156;hh.ru;;;;Fullstack Javascript Developer;https://spb.hh.ru/vacancy/38714327?query=ruby; KUPIBILET.RU;https://hh.ru/employer/950613;Санкт-Петербург, Гостиный двор и еще 2 ;
157;hh.ru;;;;Python - разработчик;https://spb.hh.ru/vacancy/38813121?query=ruby; DataLine, Компания;https://hh.ru/employer/210154;Москва, Авиамоторная и еще 3 ;
158;hh.ru;;;;Middle/Senior Fullstack - разработчик;https://spb.hh.ru/vacancy/38993474?query=ruby; Uchi.ru;https://hh.ru/employer/1046098;Москва;
159;hh.ru;;;;Middle Frontend Developer;https://spb.hh.ru/vacancy/39043439?query=ruby; Ozon Информационные технологии;https://hh.ru/employer/2180?dpt=ozonru-2180-dev;Москва;
160;hh.ru;;;;Разработчик DevOps (SOC);https://spb.hh.ru/vacancy/38925013?query=ruby; Angara Technologies Group;https://hh.ru/employer/1911403;Москва, Парк Победы;
161;hh.ru;;;;Senior Java Developer;https://spb.hh.ru/vacancy/35997669?query=ruby; Дневник.ру;https://hh.ru/employer/581737;Санкт-Петербург;
162;hh.ru;50000;;;Тестировщик Middle;https://spb.hh.ru/vacancy/38630232?query=ruby;ООО Mygento eCommerce Solutions;https://hh.ru/employer/1643357;Санкт-Петербург, Чернышевская;руб.
163;hh.ru;50000;;;Sales Development Representative в outbound lead generation команду;https://spb.hh.ru/vacancy/38713964?query=ruby; evrone.ru;https://hh.ru/employer/598471;Москва;руб.
164;hh.ru;100000;160000;;DevOps инженер;https://spb.hh.ru/vacancy/38756422?query=ruby;ООО Инсейлс Рус;https://hh.ru/employer/1805574;Москва, Комсомольская;руб.
165;hh.ru;40000;100000;;UX/UI дизайнер;https://spb.hh.ru/vacancy/38769466?query=ruby; MPI;https://hh.ru/employer/4348469;Казань;руб.
166;hh.ru;130000;;;Data - engineer / SQL-разработчик;https://spb.hh.ru/vacancy/38284040?query=ruby; Эквид;https://hh.ru/employer/1147526;Ульяновск;руб.
167;hh.ru;65000;110000;;Middle GoLang разработчик;https://spb.hh.ru/vacancy/38491708?query=ruby;ООО iAGE Engineering;https://hh.ru/employer/2292996;Рязань;руб.
168;hh.ru;50000;;;Стажер FileMaker (Junior FileMaker developer);https://spb.hh.ru/vacancy/39024527?query=ruby; Deutsche Medizinische Union;https://hh.ru/employer/3483215;Москва, Сокол;руб.
169;hh.ru;;;;Системный администратор Linux;https://spb.hh.ru/vacancy/38560179?query=ruby;ООО «Баланс-Платформа»;https://hh.ru/employer/2643808;Москва;
170;hh.ru;50000;70000;;Программист;https://spb.hh.ru/vacancy/38313330?query=ruby;ООО Компания Стек;https://hh.ru/employer/52510;Ярославль;руб.
171;hh.ru;150000;;;Системный администратор Linux, DevOps;https://spb.hh.ru/vacancy/38950817?query=ruby; Айти Групп;https://hh.ru/employer/4715554;Москва;руб.
172;hh.ru;;;;QA Lead \ Senior QA;https://spb.hh.ru/vacancy/36802358?query=ruby;ООО ИК СИБИНТЕК;https://hh.ru/employer/197135;Москва;
173;hh.ru;;220000;;DevOps engineer;https://spb.hh.ru/vacancy/38565094?query=ruby; evrone.ru;https://hh.ru/employer/598471;Москва;руб.
174;hh.ru;150000;;;Преподаватель Python & Data Science и Machine Learning;https://spb.hh.ru/vacancy/36437887?query=ruby; Центр компьютерного обучения СПЕЦИАЛИСТ при МГТУ им. Н.Э.Баумана;https://hh.ru/employer/8219;Москва, Бауманская;руб.
175;hh.ru;;;;Руководитель группы разработки (Python);https://spb.hh.ru/vacancy/37988802?query=ruby; DataLine, Компания;https://hh.ru/employer/210154;Москва, Авиамоторная и еще 3 ;
176;hh.ru;;;;Devops Engineer;https://spb.hh.ru/vacancy/38274147?query=ruby; Soft-Werke;https://hh.ru/employer/211654;Санкт-Петербург, Василеостровская;
177;hh.ru;;;;Devops Engineer;https://spb.hh.ru/vacancy/38274750?query=ruby; Soft-Werke;https://hh.ru/employer/211654;Санкт-Петербург, Василеостровская;
178;hh.ru;100000;140000;;Системный инженер / DevOps;https://spb.hh.ru/vacancy/38281356?query=ruby;ООО Жить в Небе;https://hh.ru/employer/4606255;Санкт-Петербург;руб.
179;hh.ru;;140000;;Преподаватель компьютерных IT курсов, программирования, информатики;https://spb.hh.ru/vacancy/35869268?query=ruby; ЧУ ДО Московская школа программистов;https://hh.ru/employer/1358439;Москва;руб.
180;hh.ru;;140000;;Преподаватель компьютерных IT курсов, программирования, информатики;https://spb.hh.ru/vacancy/38673612?query=ruby; ЧУ ДО Московская школа программистов;https://hh.ru/employer/1358439;Мытищи;руб.
181;hh.ru;;;;Разработчик информационных систем;https://spb.hh.ru/vacancy/38997253?query=ruby; БизнесАвтоматика, НПЦ;https://hh.ru/employer/753622;Москва;
182;hh.ru;;;;Системный администратор Linux;https://spb.hh.ru/vacancy/38698985?query=ruby; Petrosoft LLC;https://hh.ru/employer/986766;Москва;
183;hh.ru;;;;Системный администратор Linux;https://spb.hh.ru/vacancy/38698986?query=ruby; Petrosoft LLC;https://hh.ru/employer/986766;Санкт-Петербург;
184;hh.ru;80000;;;Разработчик FileMaker (Middle FileMaker developer);https://spb.hh.ru/vacancy/39023795?query=ruby; Deutsche Medizinische Union;https://hh.ru/employer/3483215;Москва, Сокол;руб.
185;hh.ru;;200000;;Инженер DevOps;https://spb.hh.ru/vacancy/38619559?query=ruby; СофтТелематика;https://hh.ru/employer/1925969;Москва, Савеловская;руб.
186;hh.ru;1800;2300;;Senior Java developer;https://spb.hh.ru/vacancy/36434119?query=ruby; Setronica;https://hh.ru/employer/899681;Новосибирск;USD
187;hh.ru;;;;Tech Lead \ SRE;https://spb.hh.ru/vacancy/38064436?query=ruby; Petrosoft LLC;https://hh.ru/employer/986766;Москва;
188;hh.ru;;;;Tech Lead \ SRE;https://spb.hh.ru/vacancy/38064437?query=ruby; Petrosoft LLC;https://hh.ru/employer/986766;Санкт-Петербург;
189;hh.ru;;;;Руководитель отдела разработки ПО;https://spb.hh.ru/vacancy/37219570?query=ruby;ООО НТЦ Вулкан;https://hh.ru/employer/913476;Москва;
190;hh.ru;;;;Python developer (Data Engineer);https://spb.hh.ru/vacancy/33647219?query=ruby; Admitad;https://hh.ru/employer/790022;Москва, Дмитровская;
191;hh.ru;;;;DevOps инженер в продуктовую команду Скорозвон;https://spb.hh.ru/vacancy/38217040?query=ruby; NAUMEN;https://hh.ru/employer/42600;Екатеринбург;
192;hh.ru;;;;Системный администратор;https://spb.hh.ru/vacancy/37934161?query=ruby; ИнПлат;https://hh.ru/employer/737263;Москва, Достоевская и еще 2 ;
193;hh.ru;;;;Монтажник мебели;https://spb.hh.ru/vacancy/38994415?query=ruby; Mrs Ruby;https://hh.ru/employer/3447166;Москва;
194;hh.ru;;;;Platform Engineer (golang);https://spb.hh.ru/vacancy/39026943?query=ruby; Ozon Информационные технологии;https://hh.ru/employer/2180?dpt=ozonru-2180-dev;Москва, Деловой центр и еще 2 ;
