;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
191;hh.ru;;;;Data Scientist на проекты по созданию графа связанности юридических лиц;https://spb.hh.ru/vacancy/38071218?query=data%20scientist; Банк ВТБ (ПАО);https://hh.ru/employer/4181;Москва;
192;hh.ru;;;;Senior recruiter;https://spb.hh.ru/vacancy/38283298?query=data%20scientist; Prequel;https://hh.ru/employer/3297595;Москва;
193;hh.ru;;;;Бизнес-аналитик (Big Data);https://spb.hh.ru/vacancy/38512230?query=data%20scientist;ПАО МегаФон, IT;https://hh.ru/employer/3127?dpt=mgfn-3127-it;Москва, Маяковская и еще 2 ;
194;hh.ru;;;;Scala разработчик;https://spb.hh.ru/vacancy/38587043?query=data%20scientist; ANCOR FinTech;https://hh.ru/employer/1947330;Москва;
195;hh.ru;;;;Account Manager/Project Manager;https://spb.hh.ru/vacancy/38562155?query=data%20scientist; SegmentStream;https://hh.ru/employer/1564038;Москва;
196;hh.ru;;;;Marketing Manager (B2B/SaaS);https://spb.hh.ru/vacancy/38562142?query=data%20scientist; SegmentStream;https://hh.ru/employer/1564038;Москва;
197;hh.ru;;;;Frontend developer;https://spb.hh.ru/vacancy/37908792?query=data%20scientist; The Skolkovo Institute of Science and Technology;https://hh.ru/employer/976931;Москва, Славянский бульвар;
198;hh.ru;;;;IT Researcher \ IT Sourcing Manager;https://spb.hh.ru/vacancy/38524863?query=data%20scientist;ООО Mountain Ridge;https://hh.ru/employer/3030439;Москва, Проспект Мира;
199;superjob.ru;120000;150000;;Data Scientist;https://russia.superjob.ru/vakansii/data-scientist-34345797.html;КИБЕРБОРЕЯ;https://russia.superjob.ru/clients/kiberboreya-3919195.html;Москва;руб.
200;superjob.ru;130000;;;Программист / Разработчик 1С;https://russia.superjob.ru/vakansii/programmist-34308964.html;7ЦВЕТОВ и 7ЦВЕТОВ Декор;https://russia.superjob.ru/clients/7cvetov-i-7cvetov-dekor-79281.html;Москва, Молодежная;руб.
201;superjob.ru;130000;;;Программист 1С;https://russia.superjob.ru/vakansii/programmist-1s-34380213.html;7ЦВЕТОВ и 7ЦВЕТОВ Декор;https://russia.superjob.ru/clients/7cvetov-i-7cvetov-dekor-79281.html;Москва;руб.
